disc_number;duration_ms;explicit;track_number;track_popularity;track_id;track_name;audio_features_danceability;audio_features_energy;audio_features_key;audio_features_loudness;audio_features_mode;audio_features_speechiness;audio_features_acousticness;audio_features_instrumentalness;audio_features_liveness;audio_features_valence;audio_features_tempo;audio_features_id;audio_features_time_signature;album_id;album_name;album_release_date;album_total_tracks
1;263986;FALSO;13;43;23qIWGhpwvDgC23TyZOUck;Breathe;498;486;10;-7384;1;273;373;0;113;17;147952;23qIWGhpwvDgC23TyZOUck;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;200560;FALSO;14;46;4x7Gxk2GfwZJcqpoVT1PbR;Tell Me Why;601;852;70;-3096;1;386;606;0.000341;37;513;100015;4x7Gxk2GfwZJcqpoVT1PbR;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;261800;FALSO;15;48;3JhvYnOfKLJuWC7jEU0GmJ;You're Not Sorry;459;459;60;-4126;1;275;13;0.000023;113;281;134018;3JhvYnOfKLJuWC7jEU0GmJ;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;244240;FALSO;16;55;4pEZUytwBzha5Un6m3SCFf;The Way I Loved You;436;712;50;-3689;1;329;322;0;111;379;160886;4pEZUytwBzha5Un6m3SCFf;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;225333;FALSO;17;49;3NKCWBT2uKp8rxSkcvIrdX;Forever & Always;605;829;100;-4993;1;549;907;0;106;514;128012;3NKCWBT2uKp8rxSkcvIrdX;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;245346;FALSO;18;43;7CjuAoOiSrwWv7wJonAUmw;The Best Day;664;447;10;-8535;1;292;611;0.000001;139;364;126079;7CjuAoOiSrwWv7wJonAUmw;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;281053;FALSO;19;46;3gFaNwyiafgUoQhR0pHYA9;Change;548;756;50;-4175;1;36;471;0;117;224;96038;3gFaNwyiafgUoQhR0pHYA9;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;242373;FALSO;1;40;6zV8AVM9eVfdG7Qahwd64R;Fearless;593;705;50;-443;1;269;449;0;309;472;10011;6zV8AVM9eVfdG7Qahwd64R;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;294306;FALSO;2;37;4yf9OivCH2lmQWN8mzpCC6;Fifteen;555;648;70;-4419;1;27;72;0;143;207;95431;4yf9OivCH2lmQWN8mzpCC6;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;233933;FALSO;3;50;5xPsybHWRHbTYO44xnREY5;Love Story;62;639;20;-5398;1;285;186;11;206;34;119055;5xPsybHWRHbTYO44xnREY5;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;254680;FALSO;4;35;4fWDgRZa0GKE5KZNhE9MQa;Hey Stephen;843;543;60;-7364;1;317;174;0.000387;968;826;1160;4fWDgRZa0GKE5KZNhE9MQa;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;233560;FALSO;5;37;1yFjBRQVhRdcdnrTE5LuyD;White Horse;587;342;0;-8034;1;257;298;0;106;212;9271;1yFjBRQVhRdcdnrTE5LuyD;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;230506;FALSO;6;50;7G6TDmGJXDoBaV6NGj3Yic;You Belong With Me;688;775;60;-4436;1;381;151;0.00198;104;469;129969;7G6TDmGJXDoBaV6NGj3Yic;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;263720;FALSO;7;36;0qsSmObOgBZfuMIwfAQDBP;Breathe;488;472;10;-739;1;275;389;0;125;163;147926;0qsSmObOgBZfuMIwfAQDBP;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;200213;FALSO;8;32;6vLpy7UPYuOa75Bkqocrcw;Tell Me Why;606;848;70;-3058;1;374;611;0.000199;374;476;99999;6vLpy7UPYuOa75Bkqocrcw;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;261800;FALSO;9;33;4N419mmxYybTfAECy5j4dw;You're Not Sorry;471;458;60;-4137;1;27;145;0.000239;108;309;13396;4N419mmxYybTfAECy5j4dw;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;244626;FALSO;10;36;04LDcz3RX1P5sIlzQGqgUN;The Way I Loved You;434;723;50;-3748;1;335;315;0;125;412;160872;04LDcz3RX1P5sIlzQGqgUN;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;225000;FALSO;11;34;3yuOL0jFnVR8tizZzNNo0F;Forever & Always;604;816;100;-5002;1;537;788;0;164;55;1280;3yuOL0jFnVR8tizZzNNo0F;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;245266;FALSO;12;31;7G9D32Kx7hdQ9Uga1V4VXm;The Best Day;671;44;10;-8561;1;287;648;0.000304;141;368;126059;7G9D32Kx7hdQ9Uga1V4VXm;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;278546;FALSO;13;30;493jXNrYmXPCMbSJvVRYLk;Change;545;747;50;-4231;1;37;465;0;115;214;96017;493jXNrYmXPCMbSJvVRYLk;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;199933;FALSO;14;36;5Ct2PYPUSogyWvbV40k9Bf;Our Song - International Mix;516;696;20;-4833;1;301;739;0.000111;354;664;177936;5Ct2PYPUSogyWvbV40k9Bf;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;193640;FALSO;15;40;2RM02ladxD5mgdrlAwh3h9;Teardrops On My Guitar - International Mix;514;557;100;-6307;1;264;178;755;114;152;99974;2RM02ladxD5mgdrlAwh3h9;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;245826;FALSO;16;34;2gwvtlwlKhvkfjz7Fcb6Yk;Should've Said No - International Mix;398;761;40;-4382;0;377;505;437;234;454;168092;2gwvtlwlKhvkfjz7Fcb6Yk;40;08CWGiv27MVQhYpuTtvx83;Fearless (International Version);11/11/2008;16
1;221028;FALSO;1;42;4RBKAqJ3qyvvriDG0s9IJ3;Love Story - Live From Clear Channel Stripped 2008;741;444;20;-7031;1;311;659;0;131;512;119006;4RBKAqJ3qyvvriDG0s9IJ3;40;1ycoesYxIFymXWebfmz828;Live From Clear Channel Stripped 2008;28/06/2008;8
1;198247;FALSO;2;41;5g7RMU3cV7zXWH244BLe7G;Fearless - Live From Clear Channel Stripped 2008;623;266;50;-5894;1;26;814;0;145;467;96601;5g7RMU3cV7zXWH244BLe7G;40;1ycoesYxIFymXWebfmz828;Live From Clear Channel Stripped 2008;28/06/2008;8
1;176316;FALSO;3;44;4aBW31cmkA7BLColUsMEeZ;Beautiful Eyes - Live From Clear Channel Stripped 2008;627;704;30;-3739;1;269;596;0;598;457;98958;4aBW31cmkA7BLColUsMEeZ;40;1ycoesYxIFymXWebfmz828;Live From Clear Channel Stripped 2008;28/06/2008;8
1;222959;FALSO;4;38;4MbHDiHQjhmoVAV75G04Ql;Untouchable - Live From Clear Channel Stripped 2008;731;184;50;-9235;1;418;856;0;927;331;102404;4MbHDiHQjhmoVAV75G04Ql;40;1ycoesYxIFymXWebfmz828;Live From Clear Channel Stripped 2008;28/06/2008;8
1;196346;FALSO;5;37;4DjevQhsPWULcondN4mRh5;Teardrops On My Guitar - Live From Clear Channel Stripped 2008;344;801;100;-5373;1;574;664;0;106;615;204489;4DjevQhsPWULcondN4mRh5;40;1ycoesYxIFymXWebfmz828;Live From Clear Channel Stripped 2008;28/06/2008;8
1;173899;FALSO;6;37;7EvU9pRoJ9Xs7anx0P7tEc;Picture To Burn - Live From Clear Channel Stripped 2008;647;872;70;-1953;1;524;266;0;419;684;105798;7EvU9pRoJ9Xs7anx0P7tEc;40;1ycoesYxIFymXWebfmz828;Live From Clear Channel Stripped 2008;28/06/2008;8
1;228473;FALSO;7;37;5a9hUL6ZuiagZhazwrtwHF;Should've Said No - Live From Clear Channel Stripped 2008;429;808;70;-3004;1;677;399;0;884;438;171537;5a9hUL6ZuiagZhazwrtwHF;40;1ycoesYxIFymXWebfmz828;Live From Clear Channel Stripped 2008;28/06/2008;8
1;258487;FALSO;8;34;69o9kr9UexjzeZDE8yD8dQ;Change - Live From Clear Channel Stripped 2008;243;712;50;-4307;1;577;156;0;111;273;202319;69o9kr9UexjzeZDE8yD8dQ;40;1ycoesYxIFymXWebfmz828;Live From Clear Channel Stripped 2008;28/06/2008;8
1;210251;VERDADERO;1;82;0Jlcvv8IykzHaSmj49uNW8;the 1;777;357;0;-6942;1;522;757;;108;172;139883;0Jlcvv8IykzHaSmj49uNW8;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;173066;FALSO;2;66;4BYejINgfZF0qKDMEH2cim;Picture To Burn;658;877;70;-2098;1;323;173;0;962;821;105586;4BYejINgfZF0qKDMEH2cim;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;203040;FALSO;3;65;2TF4UtYreqNbQ6Z9AccldU;Teardrops On My Guitar - Radio Single Remix;621;417;100;-6941;1;231;288;0;119;289;99953;2TF4UtYreqNbQ6Z9AccldU;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;199200;FALSO;4;60;1oR4MUBpyNrAViC8wPNpfm;A Place in this World;576;777;90;-2881;1;324;15;0;32;428;115028;1oR4MUBpyNrAViC8wPNpfm;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;239013;FALSO;5;60;569sXXQ7t0jSdqHooi2yqs;Cold As You;418;482;50;-5769;1;266;217;0;123;261;175558;569sXXQ7t0jSdqHooi2yqs;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;207106;FALSO;6;59;5Tj2MqcFMf60CaGsKbM1aq;The Outside;589;805;50;-4055;1;293;491;0;24;591;112982;5Tj2MqcFMf60CaGsKbM1aq;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;248106;FALSO;7;58;2zzxwmoOBnXDT0KnJsoIWk;Tied Together with a Smile;479;578;20;-4963;1;294;525;0;841;192;146165;2zzxwmoOBnXDT0KnJsoIWk;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;236053;FALSO;8;58;41sjzdjScVwnxnxADElts6;Stay Beautiful;594;629;80;-4919;1;246;868;0;137;504;131597;41sjzdjScVwnxnxADElts6;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;242200;FALSO;9;65;6CdaXOq1MWe2JHDalTG01d;Should've Said No;476;777;40;-3771;0;289;103;0;196;472;167964;6CdaXOq1MWe2JHDalTG01d;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;213080;FALSO;10;60;2O8sogKJCfVZ4rotBv1vVF;Mary's Song (Oh My My My);403;627;20;-528;1;292;177;0;182;374;749;2O8sogKJCfVZ4rotBv1vVF;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;201106;FALSO;11;70;1j6gmK6u4WNI33lMZ8dC1s;Our Song;668;672;20;-4931;1;303;111;0;329;539;89011;1j6gmK6u4WNI33lMZ8dC1s;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;213053;FALSO;12;60;7CzxXgQXurKZCyHz9ufbo1;I'm Only Me When I'm With You;563;934;80;-3629;1;646;20;807;103;518;143964;7CzxXgQXurKZCyHz9ufbo1;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;203226;FALSO;13;58;1k3PzDNjg38cWqOvL4M9vq;Invisible;612;394;70;-5723;1;243;637;0;147;233;96001;1k3PzDNjg38cWqOvL4M9vq;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;220146;FALSO;14;58;0YgHuReCSPwTXYny7isLja;A Perfectly Good Heart;483;751;40;-5726;1;365;349;0;128;268;156092;0YgHuReCSPwTXYny7isLja;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
1;179066;FALSO;15;58;1hxLyjC9D9Jpw6EAPKqWv4;Teardrops on My Guitar - Pop Version;459;753;100;-3827;1;537;402;0;863;483;199997;1hxLyjC9D9Jpw6EAPKqWv4;40;5eyZZoQEFQWRHkV2xgAeBw;Taylor Swift;24/10/1989;
